Order_ID,Product_ID,Product_Category,Product_Price,User_Location,Return_Reason,return_probability
ORD00007702,PROD00007702,Electronics,429.57,City28,Changed mind,0.88
ORD00004083,PROD00004083,Electronics,272.91,City48,Wrong item,0.88
ORD00003921,PROD00003921,Toys,498.64,City24,Changed mind,0.88
ORD00003909,PROD00003909,Electronics,408.2,City94,Wrong item,0.87
ORD00009842,PROD00009842,Clothing,133.28,City36,Changed mind,0.87
ORD00004068,PROD00004068,Books,450.21,City80,Defective,0.87
ORD00003863,PROD00003863,Toys,316.14,City38,Not as described,0.87
ORD00003867,PROD00003867,Toys,484.26,City78,Defective,0.87
ORD00001545,PROD00001545,Home,373.23,City49,Defective,0.87
ORD00003968,PROD00003968,Books,378.42,City35,Defective,0.87
ORD00001595,PROD00001595,Clothing,34.47,City61,Changed mind,0.87
ORD00007544,PROD00007544,Electronics,74.73,City90,Changed mind,0.87
ORD00001557,PROD00001557,Electronics,118.35,City59,Defective,0.87
ORD00009999,PROD00009999,Toys,459.42,City51,Not as described,0.87
ORD00004685,PROD00004685,Books,275.99,City3,Not as described,0.87
ORD00006473,PROD00006473,Toys,281.89,City35,Wrong item,0.87
ORD00001006,PROD00001006,Electronics,299.71,City68,Defective,0.87
ORD00001031,PROD00001031,Electronics,396.04,City49,Changed mind,0.87
ORD00008461,PROD00008461,Home,44.29,City81,Defective,0.87
ORD00008476,PROD00008476,Clothing,159.93,City33,Defective,0.87
ORD00002244,PROD00002244,Electronics,28.91,City68,Not as described,0.87
ORD00006519,PROD00006519,Home,168.66,City91,Not as described,0.87
ORD00008371,PROD00008371,Toys,145.73,City7,Not as described,0.87
ORD00002221,PROD00002221,Toys,260.33,City79,Wrong item,0.87
ORD00009595,PROD00009595,Toys,406.11,City49,Wrong item,0.87
ORD00009597,PROD00009597,Home,173.25,City30,Wrong item,0.87
ORD00000285,PROD00000285,Clothing,119.65,City62,Wrong item,0.87
ORD00009602,PROD00009602,Home,150.65,City12,Not as described,0.87
ORD00004576,PROD00004576,Home,26.36,City5,Changed mind,0.87
ORD00000990,PROD00000990,Toys,430.94,City38,Defective,0.87
ORD00008518,PROD00008518,Books,364.06,City49,Wrong item,0.87
ORD00008523,PROD00008523,Toys,341.94,City92,Not as described,0.87
ORD00006366,PROD00006366,Toys,203.0,City87,Changed mind,0.87
ORD00002358,PROD00002358,Toys,23.78,City53,Not as described,0.87
ORD00004614,PROD00004614,Home,27.16,City74,Not as described,0.87
ORD00003503,PROD00003503,Home,335.45,City42,Not as described,0.87
ORD00000294,PROD00000294,Electronics,418.25,City55,Not as described,0.87
ORD00002155,PROD00002155,Toys,100.38,City60,Defective,0.87
ORD00002156,PROD00002156,Home,29.79,City83,Not as described,0.87
ORD00006650,PROD00006650,Clothing,421.61,City10,Wrong item,0.87
ORD00008340,PROD00008340,Toys,255.69,City85,Wrong item,0.87
ORD00002103,PROD00002103,Toys,442.26,City78,Defective,0.87
ORD00002124,PROD00002124,Toys,498.81,City33,Not as described,0.87
ORD00006695,PROD00006695,Home,492.56,City98,Changed mind,0.87
ORD00008546,PROD00008546,Electronics,275.83,City13,Wrong item,0.87
ORD00008586,PROD00008586,Toys,498.48,City92,Defective,0.87
ORD00008599,PROD00008599,Clothing,47.99,City19,Defective,0.87
ORD00000945,PROD00000945,Clothing,71.42,City87,Wrong item,0.87
ORD00006254,PROD00006254,Electronics,46.13,City37,Wrong item,0.87
ORD00006313,PROD00006313,Books,75.75,City88,Wrong item,0.87
ORD00003420,PROD00003420,Home,103.33,City38,Not as described,0.87
ORD00004796,PROD00004796,Electronics,348.77,City71,Defective,0.87
ORD00000373,PROD00000373,Electronics,126.57,City97,Changed mind,0.87
ORD00009483,PROD00009483,Home,272.12,City10,Defective,0.87
ORD00004830,PROD00004830,Toys,416.77,City46,Defective,0.87
ORD00008278,PROD00008278,Electronics,55.13,City44,Changed mind,0.87
ORD00002078,PROD00002078,Toys,470.36,City67,Defective,0.87
ORD00002081,PROD00002081,Books,37.79,City24,Wrong item,0.87
ORD00006713,PROD00006713,Books,53.58,City2,Wrong item,0.87
ORD00006760,PROD00006760,Clothing,174.55,City96,Defective,0.87
ORD00008204,PROD00008204,Toys,37.42,City98,Defective,0.87
ORD00008219,PROD00008219,Toys,119.22,City87,Wrong item,0.87
ORD00001189,PROD00001189,Home,67.22,City66,Defective,0.87
ORD00006836,PROD00006836,Books,267.85,City50,Not as described,0.87
ORD00002605,PROD00002605,Clothing,325.1,City8,Defective,0.87
ORD00002571,PROD00002571,Clothing,411.86,City49,Not as described,0.87
ORD00002597,PROD00002597,Home,64.5,City67,Changed mind,0.87
ORD00006065,PROD00006065,Toys,230.67,City79,Defective,0.87
ORD00008664,PROD00008664,Electronics,73.12,City68,Wrong item,0.87
ORD00008682,PROD00008682,Electronics,373.5,City54,Defective,0.87
ORD00006088,PROD00006088,Clothing,325.77,City36,Not as described,0.87
ORD00002538,PROD00002538,Electronics,480.79,City81,Changed mind,0.87
ORD00006141,PROD00006141,Toys,254.37,City51,Defective,0.87
ORD00006865,PROD00006865,Toys,76.06,City62,Defective,0.87
ORD00003669,PROD00003669,Home,194.75,City39,Not as described,0.87
ORD00004412,PROD00004412,Home,433.29,City47,Wrong item,0.87
ORD00004417,PROD00004417,Toys,320.35,City9,Wrong item,0.87
ORD00004428,PROD00004428,Electronics,312.13,City62,Wrong item,0.87
ORD00003665,PROD00003665,Books,241.43,City44,Changed mind,0.87
ORD00002002,PROD00002002,Clothing,158.02,City60,Defective,0.87
ORD00008784,PROD00008784,Electronics,343.39,City71,Not as described,0.87
ORD00005907,PROD00005907,Electronics,379.83,City61,Defective,0.87
ORD00005982,PROD00005982,Home,310.59,City21,Wrong item,0.87
ORD00005743,PROD00005743,Home,170.89,City43,Defective,0.87
ORD00008857,PROD00008857,Clothing,15.27,City18,Defective,0.87
ORD00005751,PROD00005751,Clothing,284.28,City45,Defective,0.87
ORD00002734,PROD00002734,Electronics,208.6,City79,Not as described,0.87
ORD00002779,PROD00002779,Electronics,326.37,City75,Wrong item,0.87
ORD00002694,PROD00002694,Clothing,100.7,City1,Wrong item,0.87
ORD00008165,PROD00008165,Toys,346.61,City43,Changed mind,0.87
ORD00006917,PROD00006917,Books,278.61,City22,Changed mind,0.87
ORD00006932,PROD00006932,Books,483.05,City3,Changed mind,0.87
ORD00004272,PROD00004272,Clothing,88.22,City38,Changed mind,0.87
ORD00004347,PROD00004347,Toys,247.74,City80,Not as described,0.87
ORD00003733,PROD00003733,Electronics,319.08,City73,Defective,0.87
ORD00004382,PROD00004382,Clothing,260.0,City31,Defective,0.87
ORD00008920,PROD00008920,Clothing,87.67,City64,Defective,0.87
ORD00004878,PROD00004878,Clothing,420.49,City43,Changed mind,0.87
ORD00009407,PROD00009407,Home,324.02,City96,Defective,0.87
ORD00009410,PROD00009410,Clothing,213.8,City64,Not as described,0.87
ORD00009433,PROD00009433,Electronics,426.32,City44,Defective,0.87
ORD00004929,PROD00004929,Toys,209.82,City23,Not as described,0.87
ORD00002801,PROD00002801,Clothing,155.5,City58,Wrong item,0.87
ORD00004383,PROD00004383,Books,237.89,City3,Wrong item,0.87
ORD00004410,PROD00004410,Clothing,239.87,City31,Not as described,0.87
ORD00006962,PROD00006962,Books,438.44,City1,Not as described,0.87
ORD00006995,PROD00006995,Books,474.71,City42,Changed mind,0.87
ORD00007024,PROD00007024,Home,256.01,City33,Wrong item,0.87
ORD00007041,PROD00007041,Electronics,92.66,City70,Not as described,0.87
ORD00007049,PROD00007049,Home,240.8,City86,Not as described,0.87
ORD00007053,PROD00007053,Clothing,349.96,City88,Changed mind,0.87
ORD00000704,PROD00000704,Toys,268.57,City8,Wrong item,0.87
ORD00000712,PROD00000712,Clothing,151.65,City15,Defective,0.87
ORD00009023,PROD00009023,Clothing,193.47,City100,Defective,0.87
ORD00005591,PROD00005591,Toys,132.7,City30,Not as described,0.87
ORD00002828,PROD00002828,Toys,304.86,City39,Not as described,0.87
ORD00005653,PROD00005653,Home,68.09,City38,Wrong item,0.87
ORD00008888,PROD00008888,Clothing,193.31,City54,Defective,0.87
ORD00008889,PROD00008889,Electronics,489.53,City97,Defective,0.87
ORD00001837,PROD00001837,Home,239.29,City87,Wrong item,0.87
ORD00001838,PROD00001838,Electronics,185.82,City38,Not as described,0.87
ORD00008040,PROD00008040,Home,99.4,City83,Changed mind,0.87
ORD00007097,PROD00007097,Electronics,49.13,City79,Not as described,0.87
ORD00007099,PROD00007099,Electronics,133.29,City52,Changed mind,0.87
ORD00007112,PROD00007112,Home,174.11,City2,Defective,0.87
ORD00007152,PROD00007152,Clothing,435.02,City40,Not as described,0.87
ORD00007159,PROD00007159,Toys,341.29,City21,Not as described,0.87
ORD00001778,PROD00001778,Toys,52.45,City100,Wrong item,0.87
ORD00007201,PROD00007201,Electronics,58.64,City33,Not as described,0.87
ORD00005447,PROD00005447,Books,217.61,City3,Wrong item,0.87
ORD00002919,PROD00002919,Books,25.46,City7,Changed mind,0.87
ORD00000639,PROD00000639,Clothing,385.74,City7,Changed mind,0.87
ORD00000642,PROD00000642,Electronics,257.68,City61,Wrong item,0.87
ORD00009111,PROD00009111,Electronics,334.73,City79,Changed mind,0.87
ORD00002881,PROD00002881,Clothing,408.87,City42,Defective,0.87
ORD00005546,PROD00005546,Home,387.72,City77,Wrong item,0.87
ORD00003247,PROD00003247,Clothing,179.46,City61,Changed mind,0.87
ORD00009356,PROD00009356,Books,238.21,City67,Defective,0.87
ORD00007916,PROD00007916,Toys,17.84,City63,Not as described,0.87
ORD00004207,PROD00004207,Electronics,340.48,City2,Changed mind,0.87
ORD00000179,PROD00000179,Electronics,80.81,City23,Not as described,0.87
ORD00009183,PROD00009183,Clothing,8.68,City8,Changed mind,0.87
ORD00003019,PROD00003019,Clothing,387.09,City97,Wrong item,0.87
ORD00009141,PROD00009141,Home,442.44,City19,Wrong item,0.87
ORD00009178,PROD00009178,Electronics,372.0,City57,Changed mind,0.87
ORD00009179,PROD00009179,Electronics,283.29,City88,Not as described,0.87
ORD00001723,PROD00001723,Clothing,286.59,City65,Changed mind,0.87
ORD00007274,PROD00007274,Books,93.9,City81,Wrong item,0.87
ORD00007812,PROD00007812,Clothing,355.52,City19,Defective,0.87
ORD00007823,PROD00007823,Home,17.39,City71,Changed mind,0.87
ORD00007311,PROD00007311,Clothing,210.74,City77,Not as described,0.87
ORD00007329,PROD00007329,Home,43.58,City74,Changed mind,0.87
ORD00007356,PROD00007356,Clothing,199.76,City38,Wrong item,0.87
ORD00007378,PROD00007378,Clothing,460.45,City90,Changed mind,0.87
ORD00007779,PROD00007779,Clothing,377.28,City51,Changed mind,0.87
ORD00001423,PROD00001423,Clothing,92.93,City78,Not as described,0.87
ORD00003154,PROD00003154,Clothing,453.48,City86,Wrong item,0.87
ORD00005189,PROD00005189,Books,19.3,City7,Changed mind,0.87
ORD00005190,PROD00005190,Books,76.93,City24,Not as described,0.87
ORD00003087,PROD00003087,Electronics,385.46,City83,Defective,0.87
ORD00003042,PROD00003042,Electronics,247.07,City26,Changed mind,0.87
ORD00003073,PROD00003073,Electronics,497.66,City6,Not as described,0.87
ORD00005263,PROD00005263,Electronics,106.7,City69,Wrong item,0.87
ORD00003986,PROD00003986,Books,120.7,City35,Wrong item,0.87
ORD00003987,PROD00003987,Books,461.36,City1,Wrong item,0.87
ORD00009886,PROD00009886,Books,332.42,City81,Not as described,0.87
ORD00003177,PROD00003177,Toys,451.33,City49,Changed mind,0.87
ORD00009281,PROD00009281,Toys,252.08,City79,Defective,0.87
ORD00003130,PROD00003130,Clothing,76.05,City63,Wrong item,0.87
ORD00007807,PROD00007807,Electronics,118.18,City1,Changed mind,0.87
ORD00007422,PROD00007422,Books,95.45,City13,Defective,0.87
ORD00003826,PROD00003826,Home,172.09,City51,Changed mind,0.87
ORD00003840,PROD00003840,Clothing,387.29,City94,Defective,0.87
ORD00009776,PROD00009776,Books,273.2,City79,Not as described,0.87
ORD00000135,PROD00000135,Electronics,291.09,City14,Changed mind,0.87
ORD00000137,PROD00000137,Electronics,285.21,City44,Not as described,0.87
ORD00000139,PROD00000139,Books,16.55,City32,Changed mind,0.87
ORD00004006,PROD00004006,Books,22.01,City30,Defective,0.86
ORD00009955,PROD00009955,Toys,87.31,City5,Not as described,0.86
ORD00000019,PROD00000019,Electronics,227.94,City64,Changed mind,0.86
ORD00009850,PROD00009850,Books,38.67,City58,Changed mind,0.86
ORD00009867,PROD00009867,Books,186.89,City39,Wrong item,0.86
ORD00009872,PROD00009872,Toys,29.28,City22,Wrong item,0.86
ORD00000891,PROD00000891,Books,359.94,City61,Defective,0.86
ORD00000890,PROD00000890,Clothing,23.11,City32,Changed mind,0.86
ORD00008678,PROD00008678,Clothing,93.31,City1,Changed mind,0.86
ORD00006242,PROD00006242,Books,167.79,City42,Changed mind,0.86
ORD00000935,PROD00000935,Clothing,119.12,City79,Not as described,0.86
ORD00000923,PROD00000923,Books,166.66,City58,Wrong item,0.86
ORD00000922,PROD00000922,Electronics,279.62,City89,Changed mind,0.86
ORD00008612,PROD00008612,Toys,251.18,City94,Defective,0.86
ORD00009772,PROD00009772,Home,284.67,City42,Changed mind,0.86
ORD00009770,PROD00009770,Books,258.51,City19,Wrong item,0.86
ORD00009743,PROD00009743,Clothing,374.71,City29,Changed mind,0.86
ORD00000123,PROD00000123,Electronics,490.8,City23,Changed mind,0.86
ORD00007560,PROD00007560,Toys,165.85,City94,Not as described,0.86
ORD00007547,PROD00007547,Clothing,309.3,City43,Changed mind,0.86
ORD00006056,PROD00006056,Toys,277.88,City70,Changed mind,0.86
ORD00002362,PROD00002362,Books,491.79,City43,Changed mind,0.86
ORD00006350,PROD00006350,Toys,417.74,City27,Changed mind,0.86
ORD00006332,PROD00006332,Books,300.66,City75,Changed mind,0.86
ORD00007739,PROD00007739,Home,347.36,City54,Wrong item,0.86
ORD00004364,PROD00004364,Toys,437.44,City10,Not as described,0.86
ORD00004308,PROD00004308,Electronics,87.8,City99,Not as described,0.86
ORD00000194,PROD00000194,Clothing,136.22,City4,Wrong item,0.86
ORD00009664,PROD00009664,Electronics,376.48,City3,Changed mind,0.86
ORD00001563,PROD00001563,Electronics,18.93,City37,Not as described,0.86
ORD00007516,PROD00007516,Clothing,467.0,City21,Wrong item,0.86
ORD00001608,PROD00001608,Electronics,388.98,City100,Not as described,0.86
ORD00001594,PROD00001594,Electronics,300.47,City71,Changed mind,0.86
ORD00003754,PROD00003754,Toys,25.05,City76,Changed mind,0.86
ORD00002426,PROD00002426,Clothing,204.99,City80,Not as described,0.86
ORD00002348,PROD00002348,Toys,13.72,City23,Wrong item,0.86
ORD00002320,PROD00002320,Electronics,382.88,City50,Defective,0.86
ORD00006374,PROD00006374,Toys,335.99,City37,Wrong item,0.86
ORD00008544,PROD00008544,Books,189.81,City52,Changed mind,0.86
ORD00008508,PROD00008508,Electronics,105.5,City35,Defective,0.86
ORD00005991,PROD00005991,Home,307.78,City23,Wrong item,0.86
ORD00005987,PROD00005987,Books,274.25,City35,Defective,0.86
ORD00001431,PROD00001431,Clothing,139.65,City34,Not as described,0.86
ORD00003660,PROD00003660,Home,275.91,City83,Changed mind,0.86
ORD00000244,PROD00000244,Toys,150.75,City29,Changed mind,0.86
ORD00009626,PROD00009626,Home,241.71,City19,Wrong item,0.86
ORD00007773,PROD00007773,Books,371.45,City6,Wrong item,0.86
ORD00001473,PROD00001473,Books,160.3,City15,Not as described,0.86
ORD00008767,PROD00008767,Home,187.26,City61,Defective,0.86
ORD00008730,PROD00008730,Books,286.56,City88,Wrong item,0.86
ORD00000828,PROD00000828,Toys,292.97,City54,Not as described,0.86
ORD00008710,PROD00008710,Home,328.84,City3,Wrong item,0.86
ORD00008800,PROD00008800,Books,42.62,City85,Not as described,0.86
ORD00000813,PROD00000813,Electronics,469.16,City68,Defective,0.86
ORD00000801,PROD00000801,Home,131.3,City54,Changed mind,0.86
ORD00002313,PROD00002313,Home,307.23,City90,Defective,0.86
ORD00006484,PROD00006484,Home,246.18,City82,Defective,0.86
ORD00006479,PROD00006479,Toys,163.02,City18,Not as described,0.86
ORD00009617,PROD00009617,Toys,40.84,City85,Wrong item,0.86
ORD00009567,PROD00009567,Home,178.69,City64,Defective,0.86
ORD00004512,PROD00004512,Home,423.4,City82,Defective,0.86
ORD00003623,PROD00003623,Clothing,266.21,City97,Not as described,0.86
ORD00004491,PROD00004491,Home,38.85,City85,Defective,0.86
ORD00007415,PROD00007415,Electronics,456.8,City49,Defective,0.86
ORD00007801,PROD00007801,Toys,113.79,City34,Defective,0.86
ORD00007793,PROD00007793,Clothing,393.86,City89,Wrong item,0.86
ORD00006421,PROD00006421,Home,314.69,City80,Changed mind,0.86
ORD00002719,PROD00002719,Clothing,233.17,City17,Wrong item,0.86
ORD00005849,PROD00005849,Clothing,47.18,City97,Not as described,0.86
ORD00002748,PROD00002748,Clothing,89.8,City71,Changed mind,0.86
ORD00005764,PROD00005764,Books,73.97,City56,Not as described,0.86
ORD00006500,PROD00006500,Clothing,251.13,City15,Changed mind,0.86
ORD00006494,PROD00006494,Home,220.38,City25,Wrong item,0.86
ORD00002250,PROD00002250,Clothing,43.24,City24,Wrong item,0.86
ORD00004571,PROD00004571,Home,106.33,City69,Defective,0.86
ORD00004564,PROD00004564,Home,231.59,City93,Defective,0.86
ORD00007341,PROD00007341,Clothing,103.7,City9,Not as described,0.86
ORD00007328,PROD00007328,Clothing,415.87,City88,Not as described,0.86
ORD00001720,PROD00001720,Books,252.01,City76,Defective,0.86
ORD00001719,PROD00001719,Books,385.48,City15,Wrong item,0.86
ORD00001717,PROD00001717,Clothing,415.54,City11,Not as described,0.86
ORD00000999,PROD00000999,Toys,46.32,City67,Changed mind,0.86
ORD00005763,PROD00005763,Electronics,307.17,City2,Wrong item,0.86
ORD00000759,PROD00000759,Electronics,35.7,City84,Wrong item,0.86
ORD00005742,PROD00005742,Clothing,267.6,City86,Changed mind,0.86
ORD00002203,PROD00002203,Toys,20.16,City11,Not as described,0.86
ORD00002198,PROD00002198,Electronics,151.17,City17,Defective,0.86
ORD00008421,PROD00008421,Toys,146.0,City64,Not as described,0.86
ORD00001073,PROD00001073,Toys,12.24,City87,Wrong item,0.86
ORD00004780,PROD00004780,Toys,122.36,City13,Wrong item,0.86
ORD00004735,PROD00004735,Books,361.35,City73,Changed mind,0.86
ORD00003488,PROD00003488,Electronics,383.3,City18,Not as described,0.86
ORD00003468,PROD00003468,Home,240.81,City74,Changed mind,0.86
ORD00004656,PROD00004656,Home,367.51,City12,Changed mind,0.86
ORD00009548,PROD00009548,Electronics,94.1,City98,Not as described,0.86
ORD00009532,PROD00009532,Home,87.09,City39,Not as described,0.86
ORD00009517,PROD00009517,Books,408.11,City51,Not as described,0.86
ORD00007292,PROD00007292,Electronics,9.93,City20,Wrong item,0.86
ORD00001387,PROD00001387,Books,439.35,City57,Wrong item,0.86
ORD00006511,PROD00006511,Home,84.78,City67,Wrong item,0.86
ORD00005720,PROD00005720,Toys,158.11,City9,Changed mind,0.86
ORD00005707,PROD00005707,Clothing,348.47,City47,Not as described,0.86
ORD00008950,PROD00008950,Toys,44.86,City97,Changed mind,0.86
ORD00005677,PROD00005677,Electronics,141.1,City35,Wrong item,0.86
ORD00002829,PROD00002829,Home,417.77,City95,Defective,0.86
ORD00002824,PROD00002824,Electronics,111.12,City97,Wrong item,0.86
ORD00005588,PROD00005588,Books,422.1,City10,Not as described,0.86
ORD00009027,PROD00009027,Home,145.0,City5,Changed mind,0.86
ORD00009022,PROD00009022,Toys,324.64,City46,Defective,0.86
ORD00000719,PROD00000719,Books,195.96,City100,Defective,0.86
ORD00000706,PROD00000706,Books,488.11,City95,Defective,0.86
ORD00008325,PROD00008325,Books,485.17,City51,Wrong item,0.86
